701_ab_pv,701_bc_pv,701_ac_pv,712_ac_pv,713_ac_pv,714_ab_pv,714_bc_pv,718_ab_pv,720_ac_pv,722_bc_pv,722_ac_pv,724_bc_pv,725_bc_pv,727_ac_pv,728_abc_pv,729_ab_pv,730_ac_pv,731_bc_pv,732_ac_pv,733_ab_pv,734_ac_pv,735_ac_pv,736_bc_pv,737_ab_pv,738_ab_pv,740_ac_pv,741_ac_pv,742_ab_pv,742_bc_pv,744_ab_pv
132.8976681,140.3801616,377.8778258,92.81042243,90.18496389,16.80871248,21.71604469,86.14639469,78.41937786,132.4325342,22.82173956,43.19375582,35.38022093,38.71732758,128.3400655,38.42412804,91.25212425,91.93489409,43.4585526,81.86732143,44.65183425,90.89801867,43.50696968,137.1749761,129.3868066,91.58217334,36.78480905,8.049709064,74.13387838,38.18030235
132.8301802,140.5674203,377.7611397,92.87837364,90.06209711,16.81499881,21.71155462,86.17946652,78.37860915,132.3570505,22.82575227,43.18275582,35.3729665,38.69841779,128.3256847,38.4455973,91.26204542,91.97350838,43.44375953,81.9076069,44.63478663,90.83941225,43.52107349,137.002576,129.4724525,91.53975964,36.78893539,8.059335223,74.09162075,38.17717162
132.8274244,140.7120784,377.6485288,92.85917015,90.07935816,16.82825516,21.71823749,86.14081312,78.28103441,132.462953,22.83698442,43.15760658,35.34627039,38.68858932,128.4073706,38.43913364,91.24317583,91.96130855,43.43193716,81.95606233,44.60920242,90.86300068,43.54575564,137.0023806,129.5349103,91.55241736,36.73881464,8.062853414,74.10653738,38.1723182
132.5715467,140.7040608,378.0252125,92.79164828,90.23482692,16.82968486,21.75391259,86.12230374,78.11785567,132.4911362,22.85049447,43.15099657,35.32848163,38.72971913,128.502146,38.42338406,91.27126069,91.94105972,43.44689513,81.91006693,44.5782001,90.81894059,43.57439139,137.126576,129.5846511,91.61130377,36.7458559,8.067820594,74.11361153,38.16070201
132.5107642,140.669107,378.3250142,92.78539765,90.24007996,16.81319572,21.75284723,86.21269352,78.09736395,132.403233,22.83767031,43.18424701,35.33085558,38.75675565,128.5234521,38.46498094,91.42118588,91.84121519,43.44368858,81.88103143,44.54591755,90.84014744,43.58851758,137.1053422,129.4562635,91.63838594,36.8092759,8.067714357,74.12281422,38.21018087
132.4137088,140.6034424,378.2266184,92.83933156,90.20801108,16.80540916,21.75555232,86.31404129,78.15227593,132.265617,22.82957481,43.20190404,35.3586002,38.76051552,128.4456108,38.49861471,91.41670871,91.83509677,43.45365852,81.9550196,44.54717592,90.8404367,43.59102249,137.0420892,129.4652438,91.66614112,36.81141876,8.06453125,74.16355543,38.27027026
132.5212387,140.6274638,378.231244,92.94121721,90.14754835,16.80773294,21.75078896,86.39584541,78.14239107,132.1371123,22.85020375,43.20429069,35.38829299,38.79074697,128.3718948,38.5360677,91.42807691,91.90333195,43.40217773,81.95520831,44.56256785,90.78330362,43.56513617,136.9018851,129.5630899,91.69234702,36.79833698,8.068586777,74.27287054,38.28374082
132.6339735,140.6740692,377.9929924,92.93889056,90.07113587,16.81854365,21.72819541,86.47393726,78.11889806,132.0428375,22.85025636,43.21160624,35.39929825,38.78558248,128.454928,38.54295479,91.4080588,91.91362587,43.39731439,81.96102651,44.5755473,90.75120373,43.56801812,136.8052667,129.5820138,91.61991366,36.77367256,8.078456478,74.41103418,38.30291588
132.6522462,140.7118759,377.8722348,92.94153418,90.08573609,16.82351556,21.72701202,86.48782051,78.02562147,132.2072039,22.85187856,43.18620511,35.38840458,38.75756112,128.5277138,38.53910547,91.31310903,91.87203817,43.42493901,81.92951674,44.58401399,90.82055585,43.62376819,136.7899498,129.54864,91.5682351,36.7425018,8.084224096,74.52081428,38.30090785
132.5814701,140.6554506,378.0578906,92.98908656,90.18392519,16.82861102,21.74853897,86.38890191,77.96412772,132.2288432,22.84309319,43.17846045,35.38018079,38.77372293,128.6379978,38.50963321,91.3081358,91.77642361,43.45699026,81.90284979,44.55488268,90.86810155,43.63585073,136.9059126,129.5335361,91.66540196,36.74845763,8.086181979,74.60756091,38.29665293
132.4767057,140.5287067,378.2166816,92.9562208,90.22672208,16.83342205,21.75633605,86.38466084,78.00174922,132.2566771,22.83565807,43.18747286,35.37412308,38.79077462,128.6774458,38.51973466,91.39860318,91.72971588,43.46419559,81.94731046,44.49562918,90.94655645,43.64045259,136.8337131,129.4615643,91.68277625,36.78851168,8.076133008,74.66855422,38.30146349
132.4601323,140.2685411,378.1665131,92.94014644,90.22000188,16.82012431,21.76157863,86.45412051,78.03160032,132.2281065,22.84805433,43.18545534,35.42109251,38.79546921,128.6908891,38.54524171,91.43137054,91.76911214,43.43787112,82.02319304,44.49109053,90.89866082,43.61290588,136.815557,129.5122727,91.69845011,36.80596971,8.065219748,74.7263739,38.33292423
132.4812252,140.2870235,378.0832451,92.97490537,90.25767704,16.81063685,21.75827173,86.41362403,78.05169702,132.1007365,22.86921145,43.17660051,35.43826763,38.78484692,128.5985043,38.53971345,91.45340254,91.82308306,43.41294177,82.05934649,44.5265696,90.85134917,43.60277364,136.7511326,129.6977436,91.62941832,36.80322835,8.059511946,74.88778144,38.3674265
132.4952089,140.3668399,377.6726609,93.04820348,90.23037722,16.82847532,21.75806988,86.3415528,78.05188198,132.1384323,22.87929154,43.14401497,35.44712509,38.77099815,128.6453091,38.52054917,91.43950524,91.87086647,43.44102205,82.108217,44.5020537,90.85001506,43.6098955,136.5694373,129.6857687,91.61220516,36.81859709,8.061942557,74.97649663,38.40667764
132.4687548,140.3132493,377.6475005,93.05610871,90.23737129,16.83166499,21.76452036,86.22320095,78.05573796,132.2369202,22.89291732,43.12230183,35.4393687,38.71984818,128.8189019,38.48521606,91.43865699,91.90472552,43.46563683,82.06811481,44.48138152,90.92747738,43.63779968,136.4060823,129.6972818,91.6419034,36.80746074,8.058834211,74.99837658,38.45388382
132.390353,140.2328231,377.9280997,92.96493555,90.38745718,16.83454249,21.77275646,86.09170595,77.98083333,132.2560205,22.88173627,43.1251995,35.43477229,38.74038379,128.8857726,38.43355063,91.46576523,91.9110934,43.50293277,82.04727148,44.45636461,90.92635098,43.64108585,136.3966873,129.6772341,91.69387636,36.81031382,8.054672658,75.03151043,38.4241657
132.3131835,140.1353647,377.9704307,92.92188146,90.4491812,16.82186923,21.76858921,86.08446108,77.97765128,132.2499201,22.87592486,43.15906486,35.44610328,38.7869434,128.8912602,38.4089435,91.50037758,91.82291976,43.51627334,82.13449588,44.43603039,90.92983783,43.65625252,136.2907845,129.541439,91.75417438,36.87153799,8.047747662,75.01490735,38.43499799
132.2487957,140.0338818,377.7994123,92.9347303,90.49771062,16.81870914,21.76618754,86.13414908,78.04691984,132.1633501,22.90024424,43.19530818,35.48363625,38.78969685,128.8411165,38.40456568,91.48286466,91.77777428,43.5208196,82.1918325,44.45034923,90.95641707,43.6648122,136.089895,129.5786061,91.78391977,36.89671692,8.03945773,75.07062942,38.48096008
132.2637183,140.0378376,377.4062227,92.99450581,90.49149506,16.82416131,21.76674916,86.17933094,78.03095134,132.1289317,22.91623049,43.20874132,35.49242785,38.77787812,128.7706732,38.36013838,91.47277157,91.87229136,43.48957682,82.19980608,44.49524501,90.89049072,43.61611039,135.9244765,129.6594284,91.78919435,36.91651341,8.03850085,75.11557328,38.4977584
132.2554026,140.0862234,377.2141496,93.02199688,90.49623682,16.83370282,21.73673776,86.24475325,78.0341254,132.2043914,22.91845363,43.19544439,35.50716149,38.75731226,128.9472897,38.33784768,91.47513179,91.89320835,43.5054053,82.26391823,44.4951767,90.92914309,43.61901607,135.8732715,129.6622127,91.73468576,36.91397792,8.046207476,75.15718571,38.52147523
132.2606701,140.1270254,377.3761562,93.05017113,90.56864954,16.84477268,21.73860187,86.3654044,77.96804771,132.3204877,22.936329,43.18540634,35.51888653,38.74444386,129.0555878,38.28722833,91.34900839,91.90074981,43.56411111,82.25296583,44.49152816,91.01079867,43.67304799,135.9368303,129.7081945,91.74075426,36.91591221,8.050218979,75.18066203,38.52096798
132.2328004,140.1536411,377.5980974,93.0767727,90.70675648,16.85023352,21.7637859,86.36096942,77.91032488,132.3622734,22.93327531,43.17801224,35.52017848,38.73626762,129.0952423,38.18840086,91.35684233,91.9107415,43.58672552,82.19354066,44.48587201,91.07996018,43.67390634,136.0917026,129.6779837,91.85814665,36.94545136,8.049832293,75.1695098,38.50576958
132.0500723,140.0620644,377.794594,93.0032457,90.78567773,16.85120186,21.77225209,86.49522123,77.93098285,132.3535235,22.91670675,43.2353436,35.533245,38.79177476,129.1186023,38.17015696,91.46267866,91.89173778,43.58858133,82.22781518,44.47233454,91.04006327,43.66449031,136.1156314,129.622083,91.88358874,37.00178899,8.056487729,75.09936486,38.52513353
132.0274157,139.875796,377.9338304,92.95078686,90.83223927,16.84119485,21.76929813,86.75105695,77.92054231,132.3303658,22.92626296,43.25630774,35.56503546,38.79604786,129.1209497,38.22204819,91.49825793,91.92002227,43.57162368,82.26397685,44.52999701,90.91846255,43.65708527,136.1826115,129.6986711,91.89327883,37.03398314,8.05517347,75.12382994,38.57225846
132.130882,139.8615284,377.9600166,93.04942081,90.84310826,16.84230894,21.75860708,86.92138964,77.96808941,132.2435061,22.93634534,43.26711923,35.58748667,38.80096155,129.0236328,38.20026095,91.48584387,92.07101314,43.54780109,82.27393272,44.60002495,90.87116284,43.60020761,136.2631753,129.7064163,91.83527397,37.05297688,8.05787476,75.17540796,38.59979714
132.029989,139.9730598,377.5974258,93.06705742,90.82467651,16.86386053,21.74767318,87.01212545,78.02491384,132.2587958,22.93912117,43.25765171,35.55976031,38.8029718,129.0604354,38.20795168,91.44091455,92.06650414,43.60752942,82.25140591,44.6157235,90.88194158,43.59434695,136.1867016,129.7745087,91.81393863,37.05741064,8.068255083,75.15590933,38.60914546
131.8904888,139.895992,377.411777,93.08296794,90.83278604,16.86853133,21.74803164,87.11416886,78.02849104,132.4000021,22.93284039,43.25204128,35.53990397,38.78184691,129.1661247,38.21159898,91.39496465,92.07795315,43.6441538,82.2220367,44.63807004,90.94210602,43.63569195,136.1384261,129.7454356,91.82893505,37.04989182,8.071437746,75.14308975,38.56116457
131.6970592,139.8310073,377.8004535,93.01289386,90.93846343,16.8703103,21.76065932,87.13063434,77.97121475,132.3818147,22.92465184,43.265872,35.50193602,38.78541603,129.2430895,38.21634372,91.3964711,92.05779276,43.65756419,82.11356246,44.63572988,90.98033609,43.6385852,136.2614416,129.7375863,91.88769261,37.05319992,8.070922218,75.08087192,38.50905696
131.5758436,139.7523645,377.886469,92.99542081,90.96915844,16.85966143,21.76084033,87.19970247,77.95399264,132.3695974,22.89440771,43.31168512,35.48034305,38.83335407,129.2191002,38.23734913,91.44953916,91.96216807,43.66546412,82.15711254,44.63077121,90.90793987,43.62066647,136.2617554,129.5590329,91.89461227,37.09630865,8.068231706,75.06029068,38.48180388
131.5558959,139.6884421,377.9174813,93.02556745,91.00143238,16.85574456,21.76030595,87.30739614,78.09506991,132.2418335,22.90655008,43.32241624,35.47943179,38.86000042,129.1114303,38.29370996,91.45029983,91.9571595,43.66625796,82.25585195,44.63637742,90.89782273,43.57890575,136.2714289,129.5701377,91.92654857,37.10882999,8.066200135,75.12090147,38.49340933
131.6050455,139.7334546,377.9585695,93.07832513,90.95317655,16.85849769,21.76358406,87.36654147,78.11679628,132.1580694,22.93408001,43.34040028,35.46250966,38.86831423,128.8784919,38.36494457,91.44805409,92.04826992,43.63334723,82.26169123,44.67304165,90.8687075,43.54241283,136.2190396,129.8560055,91.94457261,37.12199542,8.075110607,75.18834439,38.47856789
131.6162419,139.8745883,377.8804217,93.13953357,90.90365638,16.86928475,21.75573478,87.34652482,78.09764148,132.1965585,22.93570808,43.35471198,35.44671147,38.85201137,128.7838346,38.42154514,91.46183039,92.08127019,43.64579316,82.23662712,44.71325046,90.84969069,43.5193261,136.1747021,129.8760838,91.8420217,37.10231054,8.082768093,75.20279358,38.4586977
131.6606668,139.8743736,377.9967342,93.16972806,90.91867975,16.8705551,21.75918333,87.3360473,78.09161009,132.3539679,22.92871985,43.35628894,35.42773476,38.8592192,128.9041352,38.46627009,91.4288437,92.1034588,43.68153529,82.19301291,44.75899359,90.92467573,43.55742755,136.2486241,129.8133986,91.84814014,37.08210989,8.089681661,75.20163964,38.42563287
131.6749452,139.8629041,378.6176441,93.17508228,90.98639547,16.87641815,21.78206688,87.26619099,78.01060891,132.4006888,22.9165596,43.37223807,35.37104602,38.87461085,128.9248353,38.49771711,91.44333627,92.08946271,43.70756331,82.16572275,44.81400749,91.01383054,43.57534727,136.3747893,129.7473504,91.96191465,37.08823834,8.096346928,75.22254655,38.38605088
131.6134165,139.8451235,378.5991021,93.11975069,91.00249075,16.87972711,21.7865128,87.20052301,78.08065235,132.4505205,22.90895073,43.41104182,35.33094865,38.90240275,128.8714532,38.52752786,91.53950479,92.08860843,43.69945058,82.14838333,44.7793741,91.00069663,43.5588733,136.4348993,129.6360689,91.96372205,37.11586145,8.099654027,75.15874296,38.38148206
131.6433258,139.8025673,378.6461831,93.12591082,90.97482077,16.86090021,21.79197242,87.22661631,78.13022797,132.4331055,22.90411625,43.438446,35.33350332,38.93185557,128.8746934,38.61074658,91.55818883,92.11590936,43.66303866,82.26609787,44.79199802,90.91648099,43.53780707,136.5161532,129.6633028,91.94389482,37.12242716,8.094362636,75.18116702,38.41827894
131.7283699,139.9838342,378.5632788,93.24507566,90.9371707,16.86202347,21.7798465,87.21789438,78.17130782,132.3475836,22.93693671,43.40460293,35.34236815,38.94089695,128.6767268,38.65648648,91.58113297,92.15076774,43.58426331,82.27515988,44.84556205,90.85072367,43.52453732,136.4494779,129.7813665,91.92830209,37.11113981,8.100165088,75.29547599,38.43743269
131.8634609,140.203973,378.1700476,93.2709019,90.86226599,16.88291087,21.76728967,87.06700371,78.14339799,132.4212647,22.93946332,43.38036608,35.34102564,38.95473439,128.6033838,38.66776738,91.53017358,92.13313033,43.55225202,82.28558037,44.86513876,90.90393317,43.56260992,136.414823,129.8790541,91.80853535,37.09578131,8.115893823,75.33543086,38.43558638
131.9207924,140.2533227,378.1494512,93.28073829,90.82957046,16.88324268,21.78368584,86.98388492,78.12293942,132.5724561,22.9423687,43.33402201,35.31206435,38.9587213,128.7062829,38.68485058,91.47740331,92.1229655,43.5929354,82.28984353,44.89277825,90.93977839,43.59368416,136.5598455,129.9329757,91.79619463,37.06522561,8.122431511,75.31027937,38.46736413
131.8920163,140.3235709,378.5241186,93.22185765,90.92275926,16.87960268,21.79276609,86.86669758,78.0252554,132.7098682,22.94355733,43.30766541,35.2816113,38.99605941,128.7336668,38.67629034,91.5463085,92.1253425,43.59993577,82.24504378,44.89218711,90.94828025,43.60862985,136.6551755,129.8734303,91.8832544,37.0518882,8.128350404,75.30171491,38.46108893
131.8730885,140.3162145,378.6598235,93.20020016,90.9300619,16.87674008,21.80872173,86.84194017,78.03149321,132.6671121,22.93106654,43.30655312,35.27341861,39.05573353,128.6482566,38.7050196,91.58446838,91.99832261,43.58188298,82.25261285,44.87447495,90.95341246,43.61187804,136.6684326,129.8138766,91.88934668,37.08990248,8.128840494,75.2829436,38.4739868
131.8625921,140.3006265,378.7510683,93.21542301,90.93859581,16.85475259,21.81532493,86.8257753,78.13273064,132.6562542,22.9331769,43.2858978,35.29700465,39.08195162,128.5145434,38.72819182,91.65152225,92.00621224,43.58297873,82.35427552,44.89704162,90.92213348,43.61863047,136.7750279,129.8464547,91.85161538,37.09288143,8.127016297,75.29671087,38.52354979
132.0263528,140.3182501,378.6935131,93.27506773,90.864194,16.85248701,21.8058191,86.83237308,78.1778398,132.6244763,22.96152187,43.26661437,35.31151177,39.09365502,128.3896831,38.74964641,91.67927228,92.11280085,43.51603018,82.41078468,44.95196083,90.84608394,43.59262783,136.756818,129.96437,91.76368023,37.09636265,8.134953957,75.34637278,38.53874607
132.2221904,140.4335072,378.6900001,93.28209187,90.80219051,16.86846995,21.78753141,86.80164847,78.16638184,132.6921238,22.97727741,43.2434512,35.31928389,39.09910344,128.298082,38.76175036,91.63932387,92.14863303,43.49122698,82.42841587,44.9840543,90.80324124,43.59143348,136.6580155,129.9878152,91.68683744,37.0660121,8.142181379,75.37991032,38.53628458
132.2673565,140.559907,378.8022679,93.31451036,90.82407879,16.86958841,21.78271035,86.77246711,78.14057647,132.7473765,22.98219323,43.17425636,35.32674409,39.10423853,128.4577869,38.75600048,91.56246955,92.13613072,43.5260255,82.39384222,44.9949488,90.89729015,43.64412106,136.7150016,130.0026107,91.63822394,37.04071917,8.150153601,75.37342129,38.52343817
132.4003839,140.7037044,378.9456138,93.33280654,90.89651289,16.86266148,21.79507134,86.67142614,78.12644003,132.7689112,22.97255362,43.1253131,35.33655028,39.15880051,128.4788125,38.71983506,91.54220896,92.09088204,43.53528621,82.40912795,44.93903206,90.97335373,43.6758634,136.7751253,129.9062984,91.71845379,37.049648,8.157052589,75.37100482,38.51373802
132.3894688,140.8766453,378.8730846,93.22870725,90.8804364,16.84651782,21.79542842,86.66037664,78.11492866,132.9042135,22.97681549,43.12843136,35.34832213,39.21515348,128.505857,38.73244879,91.59415623,92.04460553,43.5064021,82.44176918,44.87830605,91.00184823,43.69523598,136.7916783,129.8524114,91.75618719,37.07919586,8.159045326,75.33094357,38.55628291
132.515508,140.7677723,378.8312844,93.23491807,90.92215887,16.83241057,21.79341041,86.7288815,78.15393241,132.923044,22.98591632,43.13925185,35.39547215,39.24307263,128.4780967,38.75904146,91.59565688,92.04612269,43.46118282,82.50070773,44.84654541,90.92153049,43.67154073,136.7542244,129.8954021,91.7214981,37.07263782,8.156674871,75.2900852,38.59284515
132.7192464,140.8074566,378.8410592,93.35041041,90.93450971,16.82348582,21.78026465,86.72511769,78.15348326,132.8110764,23.00234921,43.13761317,35.41829896,39.27681758,128.354339,38.74898833,91.58717616,92.09956796,43.41895745,82.56316861,44.86007037,90.93187406,43.63810743,136.7053941,129.9817,91.67713915,37.08965757,8.156599918,75.3411795,38.62585541
132.7712888,140.9758397,378.3187236,93.35224511,90.93307114,16.83821489,21.76979393,86.73510074,78.16734993,132.8049587,23.01976418,43.10226273,35.45047842,39.30021069,128.3909657,38.7423788,91.53193088,92.10033403,43.38797969,82.58234275,44.84277421,90.96212323,43.65930499,136.5250408,130.0245299,91.64919716,37.09469581,8.171020752,75.3963406,38.65768011
132.7943757,141.0373808,378.3511676,93.33211851,90.97414951,16.84514221,21.77925977,86.63882227,78.1884306,132.92295,23.0251102,43.06509143,35.45121067,39.2973286,128.4866604,38.71030044,91.48792749,92.09807233,43.44198887,82.61168795,44.81961756,91.00191103,43.69201162,136.5974488,130.0638255,91.72936627,37.09410898,8.175993326,75.38075168,38.67347053
132.774531,141.1242679,378.789485,93.31629036,91.06414813,16.83877378,21.80315787,86.64869422,78.09718735,132.8665198,23.03329205,43.05509136,35.4335564,39.30805291,128.5052191,38.69968913,91.52770786,92.11194656,43.44909932,82.62014302,44.78108394,91.10755768,43.71647287,136.7616166,130.0392563,91.79479899,37.11086598,8.180561615,75.32593912,38.64820569
132.6470424,141.1224096,378.9368353,93.1947153,91.11432385,16.8306301,21.81264664,86.77789703,78.10790717,132.8021768,23.03564944,43.08388071,35.42228174,39.35778938,128.4992917,38.73093893,91.62814003,92.07872539,43.45824526,82.69932632,44.73495524,91.10882895,43.71821282,136.7713252,129.914259,91.82626999,37.1475789,8.17918626,75.32086502,38.6759107
132.6839394,141.0667299,378.8854229,93.18218826,91.15456065,16.82550035,21.80507431,86.86292075,78.19836077,132.7917713,23.05772685,43.10158825,35.43801391,39.39067207,128.4151769,38.76571125,91.66801674,92.09332097,43.44885726,82.82587781,44.72963076,91.06447451,43.72213225,136.7296527,129.9332723,91.83310967,37.16804696,8.17583502,75.36464721,38.75101079
132.8363711,141.1376702,378.6993497,93.27056251,91.13219298,16.84021826,21.81145359,86.86205777,78.19956689,132.6406642,23.09301117,43.11107497,35.44963203,39.38361491,128.3817346,38.77316098,91.6361939,92.19017307,43.40700473,82.88147878,44.77251369,91.00369517,43.70863114,136.6571381,130.0768443,91.8473282,37.18446067,8.18468612,75.44735544,38.78222633
132.9229269,141.3103134,378.5090498,93.27674677,91.10501269,16.85223079,21.79385727,86.91021841,78.18444143,132.5892118,23.1085135,43.12018097,35.43786511,39.38727761,128.4550542,38.77256603,91.66300293,92.20898992,43.4193912,82.9062983,44.7948354,91.04983777,43.69560157,136.6117644,130.0360967,91.79257468,37.17533628,8.191842807,75.44546672,38.81048731
132.8907119,141.4112019,378.5152887,93.23844578,91.12838144,16.85800842,21.79371197,86.93599361,78.13739391,132.7769374,23.11543353,43.13215051,35.40873996,39.39158979,128.567858,38.78334525,91.58905407,92.23209714,43.45175334,82.91785281,44.79268371,91.1460781,43.73918553,136.5829353,130.0517042,91.79005975,37.16424869,8.19981216,75.44761275,38.81282734
132.8308949,141.4454497,378.7350682,93.14918294,91.19162331,16.85926409,21.82270382,86.82673332,78.10213646,132.6660036,23.11865509,43.14651935,35.35392724,39.39526667,128.6084586,38.7504493,91.58844347,92.18077553,43.45802953,82.92874285,44.82971739,91.07303716,43.77387392,136.7786518,129.9824318,91.90100348,37.17378144,8.201277613,75.48621457,38.80411734
132.7482885,141.2696707,378.7382185,93.07117993,91.24858575,16.86187441,21.82343572,86.82660946,78.13319233,132.5693505,23.12169138,43.20407114,35.35524438,39.44465839,128.5999568,38.76201073,91.71028218,92.12763016,43.456025,83.04445297,44.82240429,91.06792551,43.76248909,136.7937186,129.9311147,91.96784303,37.19957955,8.200458543,75.45953498,38.84201734
132.5901619,141.0787733,378.7289179,93.02183243,91.29489548,16.85182244,21.8343112,86.90531953,78.19020921,132.5995773,23.15395298,43.23193377,35.3686013,39.44225736,128.577456,38.8209463,91.71335803,92.19702514,43.42757895,83.16396127,44.83743542,90.99583691,43.76302429,136.8110441,129.8847052,92.00863568,37.2228161,8.194187354,75.44648621,38.87652615
132.7461205,140.978931,378.7859719,93.10327365,91.27058674,16.85136073,21.81820783,86.89186243,78.22380144,132.409678,23.18727356,43.27121234,35.35064046,39.44340701,128.4930596,38.84154629,91.7590624,92.23545626,43.4162694,83.22316968,44.89519594,90.89672208,43.73545753,136.8181322,130.0486049,91.95874081,37.24170712,8.196336769,75.47470264,38.91459118
132.6749399,141.0214479,378.6493587,93.14157676,91.21368415,16.87172843,21.80108065,86.85177523,78.25037317,132.3082966,23.20378169,43.27210614,35.34990705,39.44783158,128.5079156,38.82857865,91.69138773,92.30298676,43.4410647,83.29473293,44.91290562,90.92643626,43.72148534,136.7436465,130.0858699,91.88834063,37.23179091,8.20176423,75.53420421,38.94753182
132.6300943,140.9670759,378.7093792,93.10636392,91.14659755,16.88399923,21.81228608,86.76291948,78.21559411,132.3440415,23.22373453,43.25055715,35.28180926,39.39408838,128.6451173,38.82416298,91.61941046,92.33093403,43.47921281,83.34434293,44.91003701,91.03686313,43.74296654,136.7562311,130.0997082,91.93297614,37.20857877,8.200587912,75.54062148,38.95704655
132.4079941,140.894281,379.1076577,93.06133521,91.18453513,16.89148819,21.82105913,86.70168661,78.17224891,132.3204703,23.23756649,43.23679519,35.26563298,39.40163854,128.6274457,38.81448484,91.66650146,92.29070167,43.49294319,83.33823086,44.89506586,91.0262629,43.76133936,136.9252592,130.123187,92.00184618,37.1812123,8.196510083,75.46660939,38.94572832
132.2754996,140.7731473,379.1850371,93.03297133,91.1792042,16.8823282,21.82379178,86.69197935,78.1704932,132.2401543,23.23586236,43.25599804,35.23980321,39.46964218,128.6155749,38.82158298,91.70337037,92.21330106,43.49006803,83.36097402,44.88376133,91.045695,43.75553463,137.0192135,130.0734332,92.05335398,37.19668808,8.188991804,75.43165916,38.94537044
132.2611894,140.6281378,379.2800594,93.11435089,91.18049297,16.86940372,21.8297052,86.76547194,78.27476796,132.0373662,23.24220347,43.27017924,35.2684206,39.47193992,128.4914345,38.84718774,91.71485436,92.19289646,43.48245867,83.46645063,44.93334298,91.00721291,43.74590017,137.0485277,130.0720159,92.05701778,37.19451345,8.17799829,75.44208952,39.0142257
132.3136372,140.6113999,379.0690129,93.18077154,91.1145224,16.87759816,21.82380712,86.7197148,78.35532065,131.86034,23.27161182,43.25581642,35.29842315,39.45791266,128.4100458,38.86447908,91.73970562,92.24521297,43.45391742,83.53618528,44.97595248,90.90428577,43.69839377,136.9910443,130.2230288,92.06527088,37.19503918,8.172762317,75.49061379,39.03796827
132.3762616,140.746206,378.8504666,93.21271771,91.00616359,16.89024173,21.81068123,86.70820822,78.35085603,131.8634711,23.29105481,43.22026596,35.30328615,39.43146564,128.4474434,38.86113345,91.71491884,92.24672429,43.45894144,83.52121909,45.01442251,90.8849011,43.6954826,137.0164589,130.2239138,92.03684175,37.16812796,8.171830791,75.51293035,39.05978051
132.4074262,140.8163762,379.1358351,93.21966067,90.85786354,16.89969784,21.80816726,86.66737862,78.33139204,131.8457303,23.28688203,43.15336099,35.28445022,39.39804203,128.6003887,38.85988757,91.65975707,92.23818329,43.50534046,83.52898661,45.05151089,90.9880773,43.72794915,137.0707294,130.2531721,92.00940549,37.12392541,8.162377426,75.5358015,39.0532136
132.4573882,140.8096122,379.2938729,93.23409387,90.98394062,16.90037046,21.80979703,86.55222737,78.29482682,131.8300005,23.28904772,43.15496871,35.25656883,39.40442832,128.6457846,38.83923273,91.64919208,92.18254532,43.49936426,83.5381315,45.06991299,90.9706747,43.73284704,137.1687228,130.15411,92.10117983,37.06342973,8.15763435,75.55739599,39.03721241
132.3737002,140.9260307,379.5715742,93.17851365,90.98661058,16.90188561,21.82249972,86.44869956,78.30820309,131.7099277,23.29159745,43.17127231,35.2521581,39.44737724,128.694203,38.81816691,91.6560412,92.13822915,43.49534978,83.54592909,45.04046944,90.95570533,43.71305945,137.2725726,130.0903797,92.17422282,37.11486005,8.146863422,75.49770861,39.07947381
132.4213022,140.9030414,379.6864999,93.17596075,90.97330882,16.89666643,21.81671571,86.44274542,78.33415524,131.6399381,23.29377153,43.14934913,35.25777163,39.46609704,128.6772819,38.84451019,91.70942446,92.17829229,43.45336783,83.65067459,45.07275675,90.9021699,43.66756569,137.3044522,130.006504,92.15024989,37.1159492,8.125834638,75.45512384,39.1136449
132.4957147,140.950293,379.521055,93.28857957,90.95760392,16.89162952,21.80883532,86.37562845,78.35520784,131.3953739,23.32297603,43.14845391,35.26149318,39.46315756,128.5941854,38.87295022,91.68511705,92.27943833,43.42584374,83.6455827,45.16027811,90.83376816,43.64534198,137.3532426,130.040263,92.15137687,37.11052304,8.12195265,75.53519241,39.15169622
132.5002176,141.1318681,379.2027655,93.3564283,90.84154079,16.90847799,21.80503667,86.24831274,78.32378755,131.3444682,23.32155634,43.06533306,35.25445284,39.47963706,128.6657769,38.86491287,91.65199961,92.31959848,43.4384909,83.64802078,45.19665658,90.88850784,43.66408686,137.3673004,129.9772056,92.0933298,37.10411658,8.132994211,75.54950937,39.15869333
132.5329154,141.18754,379.118857,93.39783687,90.79898834,16.92188765,21.81800448,86.14347714,78.25321035,131.418729,23.32223611,43.04558813,35.23358744,39.46769584,128.8126805,38.83665253,91.63603572,92.28754945,43.49021407,83.657404,45.22959181,90.95043597,43.68976643,137.4989534,130.0075562,92.0639087,37.05677123,8.12835826,75.56242513,39.15478251
132.3723817,141.1785223,379.3339948,93.34718866,90.87861823,16.91748656,21.83888493,86.11102546,78.10833752,131.3864953,23.32485229,43.01406006,35.21305,39.47075512,128.9461956,38.83403642,91.69053316,92.31454903,43.50556611,83.54343028,45.23231888,91.02591644,43.71250195,137.7093626,130.0079702,92.10914145,37.03941291,8.129994716,75.50554075,39.12483942
