busname,datetime,v_reading,kw_reading,kvar_reading
bus1,2019-02-21 07:00:00+00:00,123.83862071034719,1.167,0.652900688
bus1,2019-02-21 08:00:00+00:00,123.71400596447282,2.606,0.762547967
bus1,2019-02-21 09:00:00+00:00,123.71882174112001,3.256,0.960722388
bus1,2019-02-21 10:00:00+00:00,123.71889187609439,3.102,1.492890701
bus1,2019-02-21 11:00:00+00:00,124.0635917063436,1.051,0.39471595
bus1,2019-02-21 12:00:00+00:00,124.04608237821361,1.052,0.457810951
bus1,2019-02-21 13:00:00+00:00,124.0713282339972,1.158,0.563621566
bus1,2019-02-21 14:00:00+00:00,124.18888789892401,1.032,0.199636403
bus1,2019-02-21 15:00:00+00:00,124.090725088932,0.689,0.415503668
bus1,2019-02-21 16:00:00+00:00,123.7915563186252,2.465,0.757162344
bus1,2019-02-21 17:00:00+00:00,123.55972488005641,2.749,1.641808768
bus1,2019-02-21 18:00:00+00:00,123.14823930724559,4.263,0.723911799
bus1,2019-02-21 19:00:00+00:00,123.9660783867828,1.94,0.535911977
bus1,2019-02-21 20:00:00+00:00,124.06683312340319,1.331,0.709032676
bus1,2019-02-21 21:00:00+00:00,124.0407488616264,1.319,0.344092472
bus1,2019-02-21 22:00:00+00:00,124.210825837356,1.316,0.18360457
bus1,2019-02-21 23:00:00+00:00,124.3933673910348,0.769,0.043311227
bus1,2019-02-22 00:00:00+00:00,124.23365349108239,0.79,0.282023572
bus1,2019-02-22 01:00:00+00:00,124.27551458292241,0.99,0.496870285
bus1,2019-02-22 02:00:00+00:00,124.33037558953919,0.762,0.174143506
bus1,2019-02-22 03:00:00+00:00,124.38501714789359,0.741,0.120987195
bus1,2019-02-22 04:00:00+00:00,124.37229358959719,0.696,0.156545718
bus1,2019-02-22 05:00:00+00:00,124.17944868748201,0.991,0.261126698
bus1,2019-02-22 06:00:00+00:00,124.01422266967441,1.727,0.186969856
bus1,2019-02-22 07:00:00+00:00,123.47402527648201,2.155,1.13425503
bus1,2019-02-22 08:00:00+00:00,123.75521395004401,1.509,0.874137821
bus1,2019-02-22 09:00:00+00:00,124.1415924994644,1.092,0.513401801
bus1,2019-02-22 10:00:00+00:00,123.57837019014599,1.129,0.552349273
bus1,2019-02-22 11:00:00+00:00,123.98919516134642,1.133,0.547971078
bus1,2019-02-22 12:00:00+00:00,124.024764760716,1.097,0.483895477
bus1,2019-02-22 13:00:00+00:00,123.92482173083401,0.834,0.468119837
bus1,2019-02-22 14:00:00+00:00,124.01521861398722,1.078,0.14293108
bus1,2019-02-22 15:00:00+00:00,124.0651102041168,0.742,0.444011723
bus1,2019-02-22 16:00:00+00:00,124.1394572170116,1.158,0.192417643
bus1,2019-02-22 17:00:00+00:00,124.06596638352599,1.369,0.836219234
bus1,2019-02-22 18:00:00+00:00,123.6914521598172,1.205,0.388334327
bus1,2019-02-22 19:00:00+00:00,124.1423429143776,0.903,0.466513358
bus1,2019-02-22 20:00:00+00:00,123.95318233234559,1.277,0.316711773
bus1,2019-02-22 21:00:00+00:00,124.11189316319039,0.886,0.427161988
bus1,2019-02-22 22:00:00+00:00,124.2339200712516,0.827,0.224255641
bus1,2019-02-22 23:00:00+00:00,124.245890542962,0.832,0.290211824
bus1,2019-02-23 00:00:00+00:00,124.14428909009159,1.237,0.73299472
bus1,2019-02-23 01:00:00+00:00,124.2879109003992,0.828,0.235173623
bus1,2019-02-23 02:00:00+00:00,124.25801673854761,0.807,0.39084807
bus1,2019-02-23 03:00:00+00:00,124.281737184012,0.788,0.171944362
bus1,2019-02-23 04:00:00+00:00,124.35334527716881,0.762,0.231595982
bus1,2019-02-23 05:00:00+00:00,124.1694794592624,0.765,0.257948323
bus1,2019-02-23 06:00:00+00:00,124.1961454400136,1.074,0.372407141
bus1,2019-02-23 07:00:00+00:00,123.77482513416241,1.251,0.648721959
bus1,2019-02-23 08:00:00+00:00,124.190168874912,0.835,0.405126243
bus1,2019-02-23 09:00:00+00:00,124.0660169300772,0.946,0.30964902
bus1,2019-02-23 10:00:00+00:00,123.50212138994878,1.453,0.438202813
bus1,2019-02-23 11:00:00+00:00,123.65369551320599,1.052,0.444606073
bus1,2019-02-23 12:00:00+00:00,123.50974245591959,1.299,0.591516365
bus1,2019-02-23 13:00:00+00:00,123.97388877219,1.027,0.33148827
bus1,2019-02-23 14:00:00+00:00,123.77449157409961,0.701,0.304706058
bus1,2019-02-23 15:00:00+00:00,124.0803211139484,0.764,0.472238979
bus1,2019-02-23 16:00:00+00:00,124.0319164679664,1.121,0.54047417
bus1,2019-02-23 17:00:00+00:00,123.5870045466936,3.682,1.280099752
bus1,2019-02-23 18:00:00+00:00,123.8810403905856,2.231,1.117532295
bus1,2019-02-23 19:00:00+00:00,124.118705087232,0.982,0.127861286
bus1,2019-02-23 20:00:00+00:00,123.7242914092848,2.191,1.02405631
bus1,2019-02-23 21:00:00+00:00,124.11263496358201,1.313,0.458333341
bus1,2019-02-23 22:00:00+00:00,124.11752493507001,1.133,0.650490059
bus1,2019-02-23 23:00:00+00:00,124.2471606944304,0.885,0.410937623
bus1,2019-02-24 00:00:00+00:00,124.257782701698,0.876,0.423190463
bus1,2019-02-24 01:00:00+00:00,124.28778768455162,1.109,0.264652815
bus1,2019-02-24 02:00:00+00:00,124.2967217667612,0.772,0.382147394
bus1,2019-02-24 03:00:00+00:00,124.24762136482559,0.747,0.233472204
bus1,2019-02-24 04:00:00+00:00,124.322104035378,0.787,0.389571274
bus1,2019-02-24 05:00:00+00:00,124.23431021149442,0.992,0.511631012
bus1,2019-02-24 06:00:00+00:00,124.2529512740844,0.796,0.062003675
bus1,2019-02-24 07:00:00+00:00,123.57899953526761,1.225,0.659726856
bus1,2019-02-24 08:00:00+00:00,124.2394897233936,0.804,0.305645495
bus1,2019-02-24 09:00:00+00:00,123.8765409814824,1.519,0.802294291
bus1,2019-02-24 10:00:00+00:00,123.6880673824992,1.088,0.514337033
bus1,2019-02-24 11:00:00+00:00,124.1850507329184,0.786,0.339453932
bus1,2019-02-24 12:00:00+00:00,124.1190718195644,0.747,0.383961254
bus1,2019-02-24 13:00:00+00:00,123.80381220612121,1.036,0.551945834
bus1,2019-02-24 14:00:00+00:00,124.03466085535321,0.779,0.056161043
bus1,2019-02-24 15:00:00+00:00,124.0538856518556,0.808,0.295896117
bus1,2019-02-24 16:00:00+00:00,124.01955243789479,1.36,0.778791718
bus1,2019-02-24 17:00:00+00:00,123.7171448558856,2.573,1.171523163
bus1,2019-02-24 18:00:00+00:00,123.8494269842712,2.322,0.455145859
bus1,2019-02-24 19:00:00+00:00,123.3086526472248,1.297,0.349806989
bus1,2019-02-24 20:00:00+00:00,123.74021445446881,1.129,0.637861677
bus1,2019-02-24 21:00:00+00:00,123.9693442229856,1.363,0.804378435
bus1,2019-02-24 22:00:00+00:00,124.14398194653599,1.08,0.070330707
bus1,2019-02-24 23:00:00+00:00,124.18543633857598,1.067,0.602934121
bus1,2019-02-25 00:00:00+00:00,124.13457122133,1.288,0.579271095
bus1,2019-02-25 01:00:00+00:00,124.1954222135088,1.103,0.454998768
bus1,2019-02-25 02:00:00+00:00,124.1617847564916,1.262,0.296669034
bus1,2019-02-25 03:00:00+00:00,124.2979066629636,0.753,0.194165097
bus1,2019-02-25 04:00:00+00:00,124.33646767585799,0.77,0.369011452
bus1,2019-02-25 05:00:00+00:00,124.2905856855888,0.818,0.388162579
bus1,2019-02-25 06:00:00+00:00,124.10681688905761,0.857,0.37740253
bus1,2019-02-25 07:00:00+00:00,123.8738931213192,1.336,0.646823207
bus1,2019-02-25 08:00:00+00:00,124.0531895443368,1.029,0.471224477
bus1,2019-02-25 09:00:00+00:00,124.2692706151968,0.878,0.407683619
bus1,2019-02-25 10:00:00+00:00,123.549172987734,0.883,0.213585518
bus1,2019-02-25 11:00:00+00:00,124.27207493544,0.965,0.300951825
bus1,2019-02-25 12:00:00+00:00,124.18103610587879,0.758,0.38167793
bus1,2019-02-25 13:00:00+00:00,124.09773349465081,0.776,0.362366689
bus1,2019-02-25 14:00:00+00:00,124.1829467285628,1.049,0.642711801
bus1,2019-02-25 15:00:00+00:00,124.17064087238879,0.787,0.313388239
bus1,2019-02-25 16:00:00+00:00,124.239470456556,0.764,0.274559854
bus1,2019-02-25 17:00:00+00:00,124.02509856208441,1.205,0.697611998
bus1,2019-02-25 18:00:00+00:00,124.1699582992368,1.054,0.072105299
bus1,2019-02-25 19:00:00+00:00,124.1161711178652,0.878,0.27911441
bus1,2019-02-25 20:00:00+00:00,124.159612136892,0.973,0.527850219
bus1,2019-02-25 21:00:00+00:00,123.9704441567748,0.904,0.353334258
bus1,2019-02-25 22:00:00+00:00,124.01764070548919,1.582,0.374201239
bus1,2019-02-25 23:00:00+00:00,124.09760168994961,1.434,0.80818511
bus1,2019-02-26 00:00:00+00:00,124.2531601073616,0.981,0.546835285
bus1,2019-02-26 01:00:00+00:00,124.31069854703159,0.835,0.485368182
bus1,2019-02-26 02:00:00+00:00,124.09766731127041,1.136,0.602682832
bus1,2019-02-26 03:00:00+00:00,124.2732250279536,0.89,0.172092438
bus1,2019-02-26 04:00:00+00:00,124.26918611497202,0.88,0.448947058
bus1,2019-02-26 05:00:00+00:00,124.2911397187308,0.777,0.350978987
bus1,2019-02-26 06:00:00+00:00,124.2622139481084,0.827,0.510232682
bus1,2019-02-26 07:00:00+00:00,123.92788396732439,1.154,0.324504261
bus1,2019-02-26 08:00:00+00:00,123.93978030812039,0.818,0.151968295
bus1,2019-02-26 09:00:00+00:00,123.63786677517722,0.958,0.149169771
bus1,2019-02-26 10:00:00+00:00,123.81394818326999,0.945,0.286464315
bus1,2019-02-26 11:00:00+00:00,123.9232715103864,0.662,0.299792864
bus1,2019-02-26 12:00:00+00:00,124.0936174449264,0.97,0.348504826
bus1,2019-02-26 13:00:00+00:00,123.58704682248839,3.139,1.330653367
bus1,2019-02-26 14:00:00+00:00,124.07587161253682,1.731,0.703452629
bus1,2019-02-26 15:00:00+00:00,123.98680041956761,1.073,0.603382744
bus1,2019-02-26 16:00:00+00:00,124.2190679621736,0.971,0.560613808
bus1,2019-02-26 17:00:00+00:00,124.2713579065788,0.804,0.356503964
bus1,2019-02-26 18:00:00+00:00,124.06150618433401,1.568,0.741458214
bus1,2019-02-26 19:00:00+00:00,124.2968827648428,0.948,0.396874508
bus1,2019-02-26 20:00:00+00:00,124.14334902929039,1.113,0.314511764
bus1,2019-02-26 21:00:00+00:00,123.98224570595039,1.672,0.819692909
bus1,2019-02-26 22:00:00+00:00,124.13555567302441,1.151,0.634753595
bus1,2019-02-26 23:00:00+00:00,124.31670751739281,0.868,0.304694067
bus1,2019-02-27 00:00:00+00:00,124.32295385337001,0.729,0.365866734
bus1,2019-02-27 01:00:00+00:00,124.13500498579322,0.962,0.476484902
bus1,2019-02-27 02:00:00+00:00,124.30301019420722,0.706,0.426238435
bus1,2019-02-27 03:00:00+00:00,124.3129421207244,0.988,0.303753106
bus1,2019-02-27 04:00:00+00:00,124.334645230128,0.822,0.246148776
bus1,2019-02-27 05:00:00+00:00,124.40760171278642,0.75,0.080135248
bus1,2019-02-27 06:00:00+00:00,124.31935682112241,0.79,0.210482872
bus1,2019-02-27 07:00:00+00:00,124.12214601455041,1.084,0.173804519
bus1,2019-02-27 08:00:00+00:00,124.0038518287416,0.761,0.143313321
bus1,2019-02-27 09:00:00+00:00,124.0718587320564,1.094,0.317878198
bus1,2019-02-27 10:00:00+00:00,124.3067659391592,0.71,0.178794291
bus1,2019-02-27 11:00:00+00:00,124.0917618708216,0.695,0.328982056
bus1,2019-02-27 12:00:00+00:00,124.0875695995956,0.999,0.404972851
bus1,2019-02-27 13:00:00+00:00,124.09388265904799,0.918,0.321438305
bus1,2019-02-27 14:00:00+00:00,124.19089611139201,0.68,0.285676736
bus1,2019-02-27 15:00:00+00:00,123.665429201862,0.775,0.437556199
bus1,2019-02-27 16:00:00+00:00,124.06808502515159,0.971,0.398210038
bus1,2019-02-27 17:00:00+00:00,124.1366058957048,1.217,0.040681281
bus1,2019-02-27 18:00:00+00:00,123.429337558242,1.12,0.41146207
bus1,2019-02-27 19:00:00+00:00,123.5698554895296,1.107,0.243030081
bus1,2019-02-27 20:00:00+00:00,123.77327134759801,0.88,0.455288517
bus1,2019-02-27 21:00:00+00:00,124.2001016439396,0.822,0.468593153
bus1,2019-02-27 22:00:00+00:00,124.1240921255028,1.064,0.536521399
bus1,2019-02-27 23:00:00+00:00,124.3834782464016,0.72,0.252049163
bus1,2019-02-28 00:00:00+00:00,124.31236700611441,0.742,0.453582868
bus1,2019-02-28 01:00:00+00:00,124.3884358604544,0.763,0.122715842
bus1,2019-02-28 02:00:00+00:00,124.33708518437639,0.69,0.165812049
bus1,2019-02-28 03:00:00+00:00,124.33939279503,0.687,0.370852327
bus1,2019-02-28 04:00:00+00:00,124.25522802433201,1.031,0.30034321
bus1,2019-02-28 05:00:00+00:00,124.37558747244358,0.726,0.026599791
bus1,2019-02-28 06:00:00+00:00,124.07247085342439,0.82,0.381728316
bus1,2019-02-28 07:00:00+00:00,123.65175159520201,1.133,0.471585043
bus1,2019-02-28 08:00:00+00:00,124.2073746629268,0.829,0.23641362
bus1,2019-02-28 09:00:00+00:00,124.10449621950599,0.878,0.246049088
bus1,2019-02-28 10:00:00+00:00,124.1494797556116,1.159,0.715266167
bus1,2019-02-28 11:00:00+00:00,124.1821174623528,1.064,0.402108632
bus1,2019-02-28 12:00:00+00:00,124.2239011727976,1.3,0.554861147
bus1,2019-02-28 13:00:00+00:00,124.28403954844319,1.017,0.390210534
bus1,2019-02-28 14:00:00+00:00,124.35464959865999,0.908,0.142604667
bus1,2019-02-28 15:00:00+00:00,124.2179004491364,0.957,0.170536624
bus1,2019-02-28 16:00:00+00:00,123.9446233864116,0.748,0.331795652
bus1,2019-02-28 17:00:00+00:00,124.0394670172788,1.043,0.286085863
bus1,2019-02-28 18:00:00+00:00,124.0433414185716,0.935,0.554123953
bus1,2019-02-28 19:00:00+00:00,124.1070042639108,1.08,0.658799044
bus1,2019-02-28 20:00:00+00:00,124.224440656194,0.843,0.415012857
bus1,2019-02-28 21:00:00+00:00,123.91398715048919,1.129,0.679979317
bus1,2019-02-28 22:00:00+00:00,124.2647063320308,0.79,0.385231896
bus1,2019-02-28 23:00:00+00:00,124.302766252926,0.852,0.209596389
bus1,2019-03-01 00:00:00+00:00,124.37842872129599,0.783,0.149497882
bus1,2019-03-01 01:00:00+00:00,124.255284357048,1.082,0.486921445
bus1,2019-03-01 02:00:00+00:00,124.37349856666201,0.664,0.156120438
bus1,2019-03-01 03:00:00+00:00,124.33113474150241,0.718,0.125994659
bus1,2019-03-01 04:00:00+00:00,124.3567795614816,0.694,0.260516133
bus1,2019-03-01 05:00:00+00:00,124.37368450134122,0.796,0.255529358
bus1,2019-03-01 06:00:00+00:00,124.01225707030319,1.483,0.402459925
bus1,2019-03-01 07:00:00+00:00,123.6136962644376,2.434,1.455556854
bus1,2019-03-01 08:00:00+00:00,123.9213618245448,1.081,0.642544833
bus1,2019-03-01 09:00:00+00:00,123.38303411551921,1.706,0.397853132
bus1,2019-03-01 10:00:00+00:00,123.9410305046268,0.939,0.432628306
bus1,2019-03-01 11:00:00+00:00,124.17605429299681,0.908,0.455321062
bus1,2019-03-01 12:00:00+00:00,123.80565378904201,0.661,0.391852198
bus1,2019-03-01 13:00:00+00:00,124.3085005142508,0.924,0.204853225
bus1,2019-03-01 14:00:00+00:00,124.3311953043444,0.675,0.27733346
bus1,2019-03-01 15:00:00+00:00,124.1646017622384,0.655,0.258840693
bus1,2019-03-01 16:00:00+00:00,122.94551615211118,0.959,0.562607303
bus1,2019-03-01 17:00:00+00:00,124.1774644653804,1.289,0.750343758
bus1,2019-03-01 18:00:00+00:00,124.1141339407164,1.165,0.358305017
bus1,2019-03-01 19:00:00+00:00,123.7682116510584,1.093,0.356983531
bus1,2019-03-01 20:00:00+00:00,124.03173176616481,1.386,0.692110937
bus1,2019-03-01 21:00:00+00:00,124.09004554374599,1.259,0.531562066
bus1,2019-03-01 22:00:00+00:00,124.2297031347324,1.242,0.491549909
bus1,2019-03-01 23:00:00+00:00,124.19360806133041,1.423,0.518889756
bus1,2019-03-02 00:00:00+00:00,124.26175070796239,1.153,0.499346125
bus1,2019-03-02 01:00:00+00:00,124.1753547801108,1.146,0.53425164
bus1,2019-03-02 02:00:00+00:00,124.28910134974319,0.999,0.35773515
bus1,2019-03-02 03:00:00+00:00,124.3203600302772,0.783,0.389404328
bus1,2019-03-02 04:00:00+00:00,124.39074506805001,0.714,0.088177714
bus1,2019-03-02 05:00:00+00:00,124.3148145731988,1.003,0.302622692
bus1,2019-03-02 06:00:00+00:00,124.0300517029392,0.775,0.477720501
bus1,2019-03-02 07:00:00+00:00,124.03843735855321,1.145,0.595624259
bus1,2019-03-02 08:00:00+00:00,124.12108876155241,1.035,0.516603486
bus1,2019-03-02 09:00:00+00:00,123.76584892731601,1.236,0.626629078
bus1,2019-03-02 10:00:00+00:00,123.921365827842,0.745,0.456656806
bus1,2019-03-02 11:00:00+00:00,124.2374544328668,0.648,0.134841712
bus1,2019-03-02 12:00:00+00:00,124.2407360641008,0.906,0.439673267
bus1,2019-03-02 13:00:00+00:00,124.26087224734802,0.936,0.507802641
bus1,2019-03-02 14:00:00+00:00,124.27751774422079,0.667,0.232731587
bus1,2019-03-02 15:00:00+00:00,123.96583819994761,0.954,0.235809323
bus1,2019-03-02 16:00:00+00:00,124.28058595827,0.78,0.120745895
bus1,2019-03-02 17:00:00+00:00,124.1199213368196,1.115,0.322144938
bus1,2019-03-02 18:00:00+00:00,124.24028772358201,1.121,0.305777709
bus1,2019-03-02 19:00:00+00:00,124.22796851076839,1.115,0.468598421
bus1,2019-03-02 20:00:00+00:00,124.0979820336264,1.03,0.62372457
bus1,2019-03-02 21:00:00+00:00,124.15315939872241,0.929,0.520243268
bus1,2019-03-02 22:00:00+00:00,124.24704150168601,0.912,0.347380121
bus1,2019-03-02 23:00:00+00:00,124.3083074507028,0.798,0.361770217
bus1,2019-03-03 00:00:00+00:00,124.1355369195852,1.185,0.425105226
bus1,2019-03-03 01:00:00+00:00,124.3565118760068,0.738,0.409034492
bus1,2019-03-03 02:00:00+00:00,124.38927749613359,0.651,0.275756268
bus1,2019-03-03 03:00:00+00:00,124.317850619298,0.71,0.336137624
bus1,2019-03-03 04:00:00+00:00,124.32798590700001,0.993,0.25241039
bus1,2019-03-03 05:00:00+00:00,124.35155829469079,0.736,0.142798452
bus1,2019-03-03 06:00:00+00:00,123.46707702069,1.153,0.598765217
bus1,2019-03-03 07:00:00+00:00,124.19898764796241,0.819,0.130267031
bus1,2019-03-03 08:00:00+00:00,124.1148877561752,1.133,0.476948418
bus1,2019-03-03 09:00:00+00:00,124.0709208209112,1.467,0.711828711
bus1,2019-03-03 10:00:00+00:00,124.310683235178,0.697,0.084853229
bus1,2019-03-03 11:00:00+00:00,124.15731241132322,1.024,0.45508342
bus1,2019-03-03 12:00:00+00:00,124.31212142749078,0.788,0.338323931
bus1,2019-03-03 13:00:00+00:00,124.2526455980688,0.905,0.311952654
bus1,2019-03-03 14:00:00+00:00,124.3359035316276,0.719,0.327929001
bus1,2019-03-03 15:00:00+00:00,124.35304344168598,0.68,0.146165514
bus1,2019-03-03 16:00:00+00:00,123.9919877632248,1.307,0.506027539
bus1,2019-03-03 17:00:00+00:00,123.87901490661962,0.759,0.365804293
bus1,2019-03-03 18:00:00+00:00,123.5503755998484,1.246,0.514737794
bus1,2019-03-03 19:00:00+00:00,124.0626310166748,1.186,0.091634344
bus1,2019-03-03 20:00:00+00:00,123.7710339134136,1.222,0.521239697
bus1,2019-03-03 21:00:00+00:00,124.11310857003001,1.047,0.511923568
bus1,2019-03-03 22:00:00+00:00,124.141244259834,0.979,0.425037061
bus1,2019-03-03 23:00:00+00:00,124.16427924488761,1.266,0.659892254
bus1,2019-03-04 00:00:00+00:00,124.25242359318361,1.173,0.477869032
bus1,2019-03-04 01:00:00+00:00,124.23102658497479,0.76,0.464241918
bus1,2019-03-04 02:00:00+00:00,124.34165586618361,0.661,0.25162703
bus1,2019-03-04 03:00:00+00:00,124.28326440407639,1.013,0.396012465
bus1,2019-03-04 04:00:00+00:00,124.33517850484199,0.757,0.386121618
bus1,2019-03-04 05:00:00+00:00,124.30825485980641,0.763,0.369842841
bus1,2019-03-04 06:00:00+00:00,123.542985773652,0.724,0.247546707
bus1,2019-03-04 07:00:00+00:00,124.1646999974592,1.208,0.210593854
bus1,2019-03-04 08:00:00+00:00,124.15361576785682,1.245,0.358982538
bus1,2019-03-04 09:00:00+00:00,124.2677060038164,0.892,0.099741523
bus1,2019-03-04 10:00:00+00:00,124.17705004938719,1.071,0.656922461
bus1,2019-03-04 11:00:00+00:00,124.11573082238279,0.856,0.264167094
bus1,2019-03-04 12:00:00+00:00,123.5666026891152,4.127,0.646679125
bus1,2019-03-04 13:00:00+00:00,123.5169872635116,3.12,1.819585426
bus1,2019-03-04 14:00:00+00:00,123.82229701365242,3.569,0.304357934
bus1,2019-03-04 15:00:00+00:00,124.05302835116882,1.199,0.66693528
bus1,2019-03-04 16:00:00+00:00,124.162661048028,1.089,0.385515361
bus1,2019-03-04 17:00:00+00:00,123.8980894675824,1.538,0.493060707
bus1,2019-03-04 18:00:00+00:00,123.9030732433908,1.242,0.169526173
bus1,2019-03-04 19:00:00+00:00,124.06307231656439,1.303,0.64822521
bus1,2019-03-04 20:00:00+00:00,124.17013105355639,1.073,0.595983348
bus1,2019-03-04 21:00:00+00:00,124.06367716118521,0.976,0.412613443
bus1,2019-03-04 22:00:00+00:00,123.9213701993724,1.26,0.65030765
bus1,2019-03-04 23:00:00+00:00,124.09200704884199,1.93,0.114808057
bus1,2019-03-05 00:00:00+00:00,124.2091842760212,1.414,0.317057968
bus1,2019-03-05 01:00:00+00:00,124.26997985683681,0.765,0.365137884
bus1,2019-03-05 02:00:00+00:00,124.26986416722721,0.986,0.575217552
bus1,2019-03-05 03:00:00+00:00,124.3052459979732,0.894,0.430224541
bus1,2019-03-05 04:00:00+00:00,124.3898474961372,0.709,0.354834389
bus1,2019-03-05 05:00:00+00:00,124.33120732939679,0.703,0.41617561
bus1,2019-03-05 06:00:00+00:00,124.26847528527,0.698,0.325255699
bus1,2019-03-05 07:00:00+00:00,124.1970662284728,1.215,0.634095155
bus1,2019-03-05 08:00:00+00:00,124.30317668989319,0.968,0.284294926
bus1,2019-03-05 09:00:00+00:00,124.2578228070624,0.759,0.403879155
bus1,2019-03-05 10:00:00+00:00,123.6875938432644,0.957,0.167324534
bus1,2019-03-05 11:00:00+00:00,123.65753438569679,0.809,0.301018649
bus1,2019-03-05 12:00:00+00:00,123.9412588186848,1.057,0.610030175
bus1,2019-03-05 13:00:00+00:00,123.97361794215959,0.757,0.286010183
bus1,2019-03-05 14:00:00+00:00,123.611200242318,2.049,1.173677763
bus1,2019-03-05 15:00:00+00:00,124.09361234910119,1.503,0.13235028
bus1,2019-03-05 16:00:00+00:00,124.10629462453682,1.393,0.834679713
bus1,2019-03-05 17:00:00+00:00,124.148866521798,1.288,0.540274111
bus1,2019-03-05 18:00:00+00:00,124.11127798772041,1.274,0.631476481
bus1,2019-03-05 19:00:00+00:00,124.142014229166,1.24,0.687403047
bus1,2019-03-05 20:00:00+00:00,123.8603781566508,0.963,0.155852274
bus1,2019-03-05 21:00:00+00:00,123.723350938704,1.229,0.55633581
bus1,2019-03-05 22:00:00+00:00,124.1740518297024,1.006,0.607343018
bus1,2019-03-05 23:00:00+00:00,124.1208398450952,1.199,0.390399478
bus1,2019-03-06 00:00:00+00:00,124.2784018904928,0.949,0.429768431
bus1,2019-03-06 01:00:00+00:00,124.24048645588199,1.36,0.411257876
bus1,2019-03-06 02:00:00+00:00,124.1891849776812,1.245,0.721914766
bus1,2019-03-06 03:00:00+00:00,124.28418410854799,0.747,0.294201302
bus1,2019-03-06 04:00:00+00:00,124.336110429006,0.721,0.326036199
bus1,2019-03-06 05:00:00+00:00,124.28004704893081,0.995,0.449749837
bus1,2019-03-06 06:00:00+00:00,124.2740121230676,0.808,0.338868325
bus1,2019-03-06 07:00:00+00:00,124.2470962305456,0.848,0.385503488
bus1,2019-03-06 08:00:00+00:00,123.92236390128359,1.239,0.637669855
bus1,2019-03-06 09:00:00+00:00,123.67264637084881,0.969,0.389450679
bus1,2019-03-06 10:00:00+00:00,123.6264104375388,0.968,0.23930252
bus1,2019-03-06 11:00:00+00:00,123.56607371507641,1.218,0.374574871
bus1,2019-03-06 12:00:00+00:00,123.5608974380004,1.116,0.230372344
bus1,2019-03-06 13:00:00+00:00,124.20860076428039,0.71,0.326252589
bus1,2019-03-06 14:00:00+00:00,123.17078286380641,1.053,0.420498526
bus1,2019-03-06 15:00:00+00:00,123.86211788326919,0.813,0.240289913
bus1,2019-03-06 16:00:00+00:00,123.99789326317321,1.443,0.661157627
bus1,2019-03-06 17:00:00+00:00,123.575737413948,2.405,0.821817643
bus1,2019-03-06 18:00:00+00:00,123.51773881368361,1.181,0.451482128
bus1,2019-03-06 19:00:00+00:00,124.0381659446676,1.565,0.284575713
bus1,2019-03-06 20:00:00+00:00,124.058426857554,1.321,0.44041935
bus1,2019-03-06 21:00:00+00:00,124.115809437144,1.551,0.530252175
bus1,2019-03-06 22:00:00+00:00,124.0828763245044,1.328,0.366585869
bus1,2019-03-06 23:00:00+00:00,124.1200553737416,1.59,0.440527446
bus1,2019-03-07 00:00:00+00:00,124.2964723839816,0.772,0.308163211
bus1,2019-03-07 01:00:00+00:00,124.30400707719241,0.815,0.410803443
bus1,2019-03-07 02:00:00+00:00,124.3491563674596,0.786,0.090107916
bus1,2019-03-07 03:00:00+00:00,124.27325527291319,0.77,0.323227433
bus1,2019-03-07 04:00:00+00:00,124.2068388141276,1.035,0.516406059
bus1,2019-03-07 05:00:00+00:00,124.3104290463924,0.749,0.201927833
bus1,2019-03-07 06:00:00+00:00,123.9688679483292,0.786,0.342737238
bus1,2019-03-07 07:00:00+00:00,123.8690242567308,0.826,0.473631604
bus1,2019-03-07 08:00:00+00:00,123.71592531273718,1.029,0.483366287
bus1,2019-03-07 09:00:00+00:00,123.9582658512564,0.769,0.383482726
bus1,2019-03-07 10:00:00+00:00,124.212480994824,1.007,0.239264868
bus1,2019-03-07 11:00:00+00:00,124.1368469373816,0.771,0.270830307
bus1,2019-03-07 12:00:00+00:00,124.2399901291284,0.802,0.455285843
bus1,2019-03-07 13:00:00+00:00,124.2191281752396,1.052,0.502003474
bus1,2019-03-07 14:00:00+00:00,124.22627338461722,0.957,0.197341566
bus1,2019-03-07 15:00:00+00:00,124.29745999611721,0.664,0.049195029
bus1,2019-03-07 16:00:00+00:00,124.28762895321599,0.765,0.449847582
bus1,2019-03-07 17:00:00+00:00,123.92193140648759,1.138,0.704361957
bus1,2019-03-07 18:00:00+00:00,123.7938352938756,0.772,0.442007019
bus1,2019-03-07 19:00:00+00:00,123.87977188946878,1.014,0.443803454
bus1,2019-03-07 20:00:00+00:00,123.72733023258961,1.034,0.539609383
bus1,2019-03-07 21:00:00+00:00,124.0561001129724,1.237,0.642215326
bus1,2019-03-07 22:00:00+00:00,124.1258282664924,0.959,0.545744305
bus1,2019-03-07 23:00:00+00:00,124.246340913618,0.965,0.578091656
bus1,2019-03-08 00:00:00+00:00,124.29728552064479,1.023,0.568746143
bus1,2019-03-08 01:00:00+00:00,124.2942340645524,1.136,0.195067076
bus1,2019-03-08 02:00:00+00:00,124.35301420626242,0.744,0.370871334
bus1,2019-03-08 03:00:00+00:00,124.2833748966408,0.736,0.400955884
bus1,2019-03-08 04:00:00+00:00,124.34112135396481,0.754,0.339216283
bus1,2019-03-08 05:00:00+00:00,124.2889967108496,0.727,0.24621288
