701_ab,701_bc,701_ac,712_ac,713_ac,714_ab,714_bc,718_ab,720_ac,722_bc,722_ac,724_bc,725_bc,727_ac,728_abc,729_ab,730_ac,731_bc,732_ac,733_ab,734_ac,735_ac,736_bc,737_ab,738_ab,740_ac,741_ac,742_ab,742_bc,744_ab
153.6402013,123.6063268,396.5404046,76.00258446,99.21549307,15.25165661,18.80575867,81.60256451,85.33665266,123.6283158,24.7562979,38.1788723,41.00003909,44.03895939,127.9350723,41.8568387,100.3024965,75.13601126,41.29390395,76.29871319,40.38200749,76.22000519,37.64356275,125.5691471,120.6063007,78.20143371,41.11363971,8.198497252,82.26612978,37.39990863
153.4909309,123.4768182,396.8920113,76.00710267,99.32574154,15.18664598,18.793829,81.50301746,85.35541514,123.8803495,24.73341576,38.21099866,40.91112766,43.9673801,128.3288279,41.79709313,100.4476574,75.28952237,41.33760657,76.37541377,40.45362503,76.03450806,37.65955013,125.8517337,120.4347673,78.41308801,41.22901099,8.182846161,82.27533241,37.36674953
153.9128216,123.5621202,396.462584,75.93524933,99.15980293,15.20100229,18.77319104,81.49637768,85.6048282,123.9230763,24.6679512,38.26724022,40.84237996,43.90213054,127.9619945,41.79161624,100.3066542,75.29462259,41.32661038,76.44497221,40.23933298,75.9450515,37.61793182,125.9634533,120.3277129,78.46672422,41.23881799,8.167117685,82.26413754,37.31363261
153.9739196,123.8508133,397.009202,75.99363101,99.09608498,15.25950865,18.78508998,81.55085835,85.58582327,123.9691373,24.67958314,38.22352517,40.77815197,44.09820483,127.8646695,41.75835109,100.3760912,75.31536948,41.32366186,76.57610863,40.2072133,76.1810222,37.66056398,125.895648,120.3680696,78.49291888,41.09575941,8.162567482,82.28015847,37.29092957
153.840593,123.8493838,396.5771455,76.16936387,99.08053328,15.27614604,18.73215025,81.54096092,85.53494511,124.2434502,24.77292811,38.10321283,40.74032901,44.10822336,127.8478191,41.70879015,100.4232236,75.66208461,41.33494228,76.69617582,40.1765496,76.10052237,37.69227096,126.002147,120.6727211,78.66587918,41.04969878,8.148403513,82.08304698,37.19471426
154.2739383,123.9622029,397.8146416,76.25715514,98.98791727,15.24284083,18.70203064,81.88274183,85.41249906,124.308612,24.7879434,38.08914196,40.78105919,44.14778634,127.5792162,41.68014533,100.1297949,75.76671004,41.32599859,76.6626574,40.18872681,76.00766648,37.69864808,126.248791,120.9919335,78.80759383,41.08896726,8.160213452,81.96861791,37.15118451
154.3816912,123.7273175,398.4868298,76.24089308,99.03581459,15.19394521,18.68887259,82.05211874,85.60579523,124.216656,24.79432202,38.11495141,40.79449858,44.16210533,127.7343113,41.76605215,100.0665365,75.78225765,41.33914547,76.3263264,40.16126654,75.9073652,37.626736,126.0455486,121.1046107,78.85627561,41.04903691,8.147358799,81.94545244,37.06186337
154.4924827,123.502572,398.1836435,76.29670422,99.03548626,15.13034994,18.62298364,82.00626311,85.40449517,124.0985578,24.80524483,38.01966859,40.76186861,44.10598111,128.2380397,41.7623886,100.2396137,75.64784677,41.39420773,76.28886348,40.04575957,75.74266056,37.61151583,126.4213435,121.1903033,78.85753041,41.05315076,8.130365572,81.6671586,37.0632035
154.3220483,123.3692789,396.4448257,76.28741922,99.15654972,15.10849064,18.62524069,81.92636084,85.52807707,124.118464,24.82407329,38.04309161,40.6596691,44.164394,128.2552673,41.82916139,100.4380331,75.643154,41.36362195,76.16629971,40.07561324,75.72874224,37.51962818,126.2787161,121.1050287,79.03889857,40.9440232,8.132264948,81.70024905,37.19200334
154.182832,123.7056677,396.890677,76.18393028,99.35405593,15.08092162,18.64514868,81.74525659,85.87522106,124.4174873,24.86341488,38.08359759,40.62385304,44.19780024,128.2221065,41.79723655,100.4561573,75.6275438,41.27054209,76.04327465,40.13705616,75.60270565,37.46227804,125.6108416,121.1296919,79.12243979,40.85876302,8.132200492,81.6168818,37.14454729
153.8064901,123.6864631,397.1685217,76.0944851,99.19887075,15.08953733,18.65373932,81.99102237,85.88099754,124.5898803,24.93885679,38.10005283,40.65581795,44.16450287,128.0931524,41.75104633,100.2016194,75.49721387,41.26514218,76.12613374,40.19553602,75.59533078,37.56667839,125.4513991,121.5348402,79.23418597,41.00584483,8.127265341,81.5358525,37.06107414
153.8794306,124.1571715,397.1581668,76.14879751,98.90010841,15.08698048,18.62540312,82.0014527,85.66564926,124.6904241,24.91820303,38.04828972,40.64962352,44.04368794,127.8669918,41.74873594,100.0411161,75.37984169,41.22412297,76.1885262,40.13313201,75.6642386,37.61149098,125.4591461,121.7429867,79.55212136,41.05734484,8.121141519,81.67904504,36.97721175
153.6736898,124.267895,396.8153639,76.10584772,98.87530808,15.09165525,18.63781748,82.17991085,85.54691477,124.6789254,24.90869529,38.06875255,40.61030735,44.01205867,127.9225973,41.7387913,99.83215904,75.13409547,41.24827921,76.14946743,40.23225862,75.88504015,37.66033198,125.307319,121.8704862,79.7770503,41.0320495,8.129018631,81.80006084,37.12059476
153.6326912,124.1883174,397.1771056,76.07944368,99.31358709,15.09899099,18.61721874,82.07297177,85.48239009,124.8690558,24.87496049,38.07648695,40.60050145,43.93328245,128.2447119,41.6590818,100.0071437,75.17331561,41.23550366,75.98457569,40.29776168,75.88192783,37.68672798,125.350808,121.7448834,79.76835776,41.0398905,8.126512363,81.5969292,37.09803094
153.3921652,124.2614366,396.3903522,76.17162441,99.53361364,15.06590776,18.59695073,82.09017815,85.45122784,125.4395764,24.87187379,38.08099145,40.78499793,43.9745934,128.3577055,41.66738556,100.0618466,75.08310543,41.11839696,76.0303238,40.44618844,75.76510401,37.75229569,125.4215488,121.6561639,79.67655596,41.06408998,8.119458627,81.55669785,37.01568535
153.5497405,124.1031438,396.5414987,76.16692089,99.62045182,15.09071877,18.59390706,82.32029694,85.54383882,125.6953415,24.92345077,38.08784111,40.82068968,43.99465226,128.221515,41.62192061,100.2247728,75.00583678,41.06899566,75.9534997,40.4240099,75.69031384,37.7165244,125.3320931,121.5194738,79.71800612,41.1555683,8.122640749,81.75668406,37.09554249
154.2258734,124.09757,395.9852085,76.26372525,99.62064543,15.10762015,18.59261965,82.30673059,85.63888699,125.1889654,24.9055502,38.27130129,40.7510514,43.88309807,128.4525741,41.66509097,100.1673898,75.04251423,41.13066832,75.750255,40.38754322,75.67617937,37.77303393,125.4794146,121.4990407,79.76493251,41.1151286,8.138829628,81.7265468,37.07569219
154.4523872,124.1322121,396.8123155,76.6692205,99.34564985,15.14175348,18.6026621,82.2710152,85.77923051,125.0987162,24.90649518,38.21135583,40.7553513,43.93379418,128.4719941,41.57799071,100.0090165,74.97265135,41.37162104,75.7642266,40.46651181,75.69866482,37.90910363,125.649867,121.4709612,79.52699108,41.09631847,8.13208957,81.5091695,37.08231538
154.7495944,124.2575385,396.893734,76.75581569,99.72045168,15.1389058,18.58802916,82.08464738,85.91711912,125.2832756,24.91944038,38.19224687,40.80209464,44.02412728,128.9068767,41.75453807,100.1681898,74.75439247,41.43993343,75.65861629,40.29957611,75.82782457,37.86908548,125.6651599,121.407881,79.47431375,41.14655285,8.120299731,81.45402147,37.05165683
154.6452228,123.935036,396.4069645,76.52765452,99.6720923,15.13772354,18.60934822,82.20341392,85.8608975,125.2169711,24.96175505,38.1879913,40.71103268,44.00419754,128.7283684,41.81376715,100.2918625,74.78643047,41.3834613,75.81643405,40.38741471,75.67938823,37.77735229,125.5732357,121.8470367,79.64117652,41.12498352,8.101959209,81.56285744,37.04557341
154.9413942,123.5562474,397.0912165,76.65105165,99.71956465,15.15769815,18.66651157,82.08733913,85.54734622,125.0324599,24.97077846,38.19454441,40.54971076,43.96996673,128.7399345,41.84693937,100.4481206,74.81330068,41.38023058,75.92439118,40.45602077,75.68938213,37.78990269,125.6000202,122.0449178,79.62021605,41.1281707,8.128788961,81.44836832,36.89463139
154.746385,123.5409985,399.0604151,76.50130353,99.88735659,15.18221092,18.70800487,81.88221686,85.66911512,125.1838953,24.98262408,38.20476745,40.60497186,43.87337771,128.540675,41.87095116,100.5809577,74.84772285,41.40656831,75.98406102,40.5520066,75.67184066,37.7639265,125.4554228,122.1720925,79.47964621,41.12029137,8.156474139,81.48268264,36.8741679
154.4438456,123.6165229,399.3251985,76.43664345,100.1172736,15.20863059,18.71595042,81.83044447,85.64649789,125.0207167,24.98455893,38.18315248,40.63365743,43.88194644,127.9758337,41.91547085,100.6085371,74.9248671,41.52685795,75.86742394,40.59635732,75.72520059,37.74891724,125.1659805,122.2366193,79.36231483,41.00674046,8.176445571,81.42463039,36.84181076
154.7052711,123.9404385,400.5437605,76.47781094,100.247089,15.19921649,18.72269371,81.74902636,85.64981468,125.1406065,24.97233364,38.19040145,40.59637591,43.97209869,127.8275822,41.97843867,100.48444,74.98970992,41.56842505,75.78298235,40.49213853,75.74372714,37.76317499,125.0698224,122.0503021,79.57173819,41.04377148,8.185705169,81.4815043,36.96527672
155.1219598,124.4098326,399.9194381,76.40998116,100.3051754,15.21617588,18.71124742,81.53462059,85.45461073,125.2319519,25.02532292,38.19547465,40.57571765,44.04085202,127.8641501,41.99024109,100.5130139,75.02567055,41.44114081,75.80658159,40.46704196,76.06825395,37.71887434,125.1881691,122.2351621,79.53269068,41.11771993,8.191541191,81.51262566,36.95424802
155.1751694,124.2944781,399.026683,76.23841076,100.3773418,15.23649442,18.7130725,81.61543965,85.41377366,125.2633614,24.99685858,38.19808766,40.52022855,44.13061953,127.9544242,42.04354918,100.7221187,74.95586415,41.41646176,75.70950378,40.47420359,75.95169876,37.68637413,125.1807273,122.2994791,79.29054723,41.20219205,8.192361912,81.48916641,36.91590882
155.3705577,124.061979,398.6325925,76.30101919,100.2950565,15.23362338,18.68896082,81.5538285,85.32223931,125.2749913,25.06229569,38.27410503,40.38542027,44.09882377,128.2349333,42.02499567,100.7836839,74.88247708,41.30232373,75.71434149,40.50354462,75.8849994,37.64284395,125.2760709,122.5636794,79.23714564,41.15439906,8.179189477,81.53805529,36.90199312
155.9658141,123.8754869,398.4885493,76.35211262,100.0705423,15.23931697,18.63804546,81.36567057,85.31418083,125.3385214,25.03267252,38.1936092,40.37038963,44.05736843,128.2941836,42.049489,100.5253596,74.78050543,41.2328705,75.7922612,40.58322168,75.92210048,37.59283898,125.4533108,122.6512737,79.20641442,41.15772448,8.184151507,81.47882466,36.89513178
155.9137707,123.8912466,398.6042949,76.57705454,99.81707109,15.21257322,18.6517982,81.27847522,85.44304922,125.5958792,25.00007481,38.11951781,40.42504108,44.22185781,128.3846512,42.12861991,100.5860352,74.6098865,41.19221594,75.74857396,40.85607819,75.91952443,37.50186652,125.2763487,122.6676298,79.43588201,41.1528841,8.196363732,81.45219564,36.9067458
155.9097251,124.1459973,398.4606693,76.5030449,99.96054412,15.18847052,18.6769311,81.16244972,85.6403251,125.6902168,25.09969978,38.09376203,40.4445026,44.17698301,128.416277,42.14784481,100.4293545,74.54723614,41.19104011,75.76525635,40.8288233,75.84232034,37.4910295,125.4403569,122.1814907,79.4916821,41.18143348,8.19945209,81.50742368,36.9905831
156.0765582,124.1797447,398.0358488,76.42707415,99.72837322,15.21016177,18.74685986,81.18604337,85.82047978,125.5977116,25.15933133,37.8861095,40.48255675,44.22329034,128.365457,42.13526821,100.301749,74.59537909,41.20051186,75.44629076,40.79568923,75.82298207,37.47411934,125.3516332,122.2647961,79.62529012,41.20051186,8.180221872,81.4561506,36.99691327
156.1951931,124.2108293,398.3855865,76.40855357,99.66565409,15.19194657,18.74255166,81.00477899,85.81532855,125.6565372,25.12198709,37.75489171,40.55192614,44.28888026,128.1852833,42.1174882,100.3739495,74.53828192,41.18143348,75.45594955,40.7185564,75.83448982,37.51084749,125.2546725,122.423636,79.58806845,41.19104011,8.171724539,81.27598377,36.99345679
156.182767,124.212058,398.7281695,76.49493565,99.69401132,15.1927556,18.77054475,80.81143324,85.57274439,125.5919767,25.20360386,37.75111127,40.63472611,44.24847391,127.937836,42.14376172,100.2379474,74.47372125,41.1528841,75.35184704,40.74089931,75.97486877,37.4904667,125.1179385,122.5866734,79.64349358,41.19221594,8.189118737,81.06766873,36.99086202
155.6395779,123.9997229,398.6324263,76.52596957,100.0221993,15.19474792,18.81394025,80.85374981,85.39574791,125.8839546,25.15528184,37.73311653,40.66324496,44.19807057,127.9385945,42.22700112,99.87484788,74.4631451,41.15772448,75.53203876,40.67152238,75.96925227,37.43242469,125.1890242,122.2404574,79.74012313,41.2328705,8.177667442,80.89040187,37.09087946
155.2342098,124.2084133,398.8239758,76.46341166,100.0744058,15.17052077,18.75685614,80.50426431,85.49266274,126.0814207,25.11933193,37.84916138,40.64510445,44.21225726,128.0102282,42.19366423,99.6773415,74.59353506,41.15439906,75.54989041,40.60373596,75.91206231,37.4178085,125.2916114,122.337833,80.01436405,41.30232373,8.17834577,80.78660178,37.0668991
155.5254755,124.143716,399.0595272,76.57395877,100.0480514,15.14766992,18.73237812,80.38468998,85.54847093,125.7965474,25.04494011,37.87956883,40.59009463,44.14734111,128.2557238,42.29557466,99.72675677,74.48617739,41.20219205,75.57924162,40.66810432,76.08577965,37.4391376,125.300397,122.4028744,79.91853118,41.41646176,8.195931228,80.75259122,37.05359362
155.3452887,124.3212493,398.1450201,76.67056898,100.1064282,15.12934982,18.73228852,80.3940042,85.6494615,125.8143483,25.03758827,37.85632818,40.67193424,44.24624184,128.4806351,42.33275502,99.71317461,74.51128159,41.11771993,75.70019703,40.8594772,76.19107557,37.43824788,125.4207106,122.2444856,79.88260847,41.44114081,8.177480694,80.78524187,37.0008288
155.2640231,124.2703601,398.0748081,76.71642569,100.5237737,15.13638368,18.74347181,80.40369017,85.93632539,125.8580841,24.97221294,37.87730628,40.72892063,44.21174884,128.2300795,42.3065957,99.44403329,74.42758562,41.04377148,75.8156695,40.97496704,76.19104952,37.46520885,125.4111382,121.9931365,79.95491176,41.56842505,8.148987278,80.75030967,36.98519358
154.8161688,124.0806828,396.9589083,76.96981071,100.6698294,15.13591977,18.75812897,80.40432501,86.06478275,125.7602873,24.92155926,37.95478609,40.77682877,44.22765924,128.3398619,42.18609887,99.34407978,74.34479045,41.00674046,75.91879658,40.97067295,76.18083412,37.51738192,125.3169918,121.9413848,80.15712939,41.52685795,8.151361789,80.65451053,36.94821541
154.8446494,124.4757325,395.9297045,76.99534495,100.6384066,15.12055455,18.78332721,80.19449619,86.08500129,125.9012424,24.87514286,37.99089149,40.77912736,44.26619642,128.4906251,42.10252867,99.6252889,74.33475735,41.12029137,75.7026622,40.94829402,76.10148525,37.50824773,125.1991983,121.5743741,80.25545477,41.40656831,8.152801045,80.58588698,37.01723097
155.1539868,124.3364694,395.796831,76.87380549,100.6190704,15.14739825,18.75876487,80.1233312,86.27499669,126.0226261,24.89672524,37.95987953,40.75106114,44.27678342,128.3827139,42.11928592,99.73752013,74.35591931,41.1281707,75.72602468,40.97203483,76.04717391,37.55377531,125.5351032,121.5708515,80.2635773,41.38023058,8.163710126,80.7377911,37.13756894
154.9817055,124.2199439,396.2891663,76.99180378,100.5117284,15.1597492,18.78307232,80.34362859,86.31569456,126.3084426,24.95474655,37.96282875,40.82557936,44.27939209,128.2685223,42.14094637,99.994334,74.42258986,41.12498352,75.87957214,40.92578734,76.16931572,37.56173493,125.4862774,121.576198,79.99169705,41.3834613,8.162832493,80.98774168,37.23744127
154.7131893,124.233326,396.7693417,76.92794777,100.2932849,15.16921008,18.79805915,80.64132226,86.41176444,126.2312608,24.91524116,38.0625926,40.82225082,44.37317796,128.5362788,42.17643837,100.1851902,74.4553114,41.14655285,75.94484784,41.03964645,76.27690535,37.51167751,125.6033676,121.7635404,80.08118721,41.43993343,8.152896313,81.34821523,37.23473278
154.5633496,124.2871393,397.1445289,76.80900961,100.08271,15.17673578,18.80831472,80.94324345,86.12436769,125.8772254,24.89502778,38.1026743,40.81026275,44.33176623,128.2737781,42.25054151,100.1416966,74.43044999,41.09631847,76.16297286,41.03884035,76.20928162,37.48134138,125.595993,121.8644129,80.21306589,41.37162104,8.143079628,81.39232078,37.1919636
154.3735675,124.610843,397.6007523,76.65254687,99.86403448,15.17773924,18.81061447,80.83562905,86.03577091,125.6181723,24.84976774,38.15192625,40.80543669,44.30873869,128.18577,42.1432209,100.0295467,74.40055635,41.1151286,76.39322674,40.98487203,76.13301151,37.43209357,125.6238201,122.1094975,80.42189847,41.13066832,8.145391526,81.41966112,37.11501427
154.3989729,124.8097338,397.9909886,76.56866192,99.87587559,15.1264624,18.78940915,80.79861663,86.1848638,125.5050281,24.85471327,38.16289065,40.7159036,44.18935988,128.2152805,42.02228236,99.88389688,74.43739354,41.1555683,76.61235793,40.90198563,76.3763973,37.47259058,125.6687389,122.1261481,80.47291905,41.06899566,8.122395669,81.40530432,37.04239683
154.3750023,124.6489032,398.1992742,76.67309591,99.85108955,15.15133377,18.76231149,80.18487646,86.0603547,125.5763814,24.83348682,38.22698422,40.72019455,44.10983549,128.1610458,41.94029211,100.1116542,74.45852925,41.06408998,76.58559679,40.92892128,76.4647862,37.49486393,125.8608288,121.9811802,80.45263374,41.11839696,8.114904966,81.24089646,37.0156851
154.5909896,124.8658067,398.3920577,76.72661445,99.69389417,15.22351147,18.76562831,80.23877386,86.06591618,125.4392926,24.84604302,38.09977811,40.70880504,44.04626868,128.1344319,41.91658745,100.4070186,74.44973578,41.0398905,76.44889822,40.88626795,76.37160039,37.4381948,126.3559569,122.3506642,80.27208384,41.23550366,8.120569943,81.33999473,37.02374012
154.4895865,125.2560373,398.2370594,76.92509242,99.64910268,15.21664282,18.80065445,80.13316399,86.3683083,125.810819,24.81814686,38.03755734,40.79793334,43.99882092,127.9589594,42.01865916,100.4835238,74.48056745,41.0320495,76.50509875,40.84781557,76.52016702,37.4573376,126.1664442,122.4220943,80.22752095,41.24827921,8.117158931,81.07435008,36.97974139
155.1840551,125.2726807,397.8501179,77.01451448,99.49947441,15.18171975,18.82578443,80.19905567,86.2397314,125.9362256,24.85577589,37.96884289,40.80672079,44.04621574,128.10379,42.03810786,100.4066242,74.42565084,41.05734484,76.36768031,40.87140122,76.55960506,37.46920987,125.8079677,122.5177473,80.07314055,41.22412297,8.113674039,81.02190864,37.02746233
155.4304676,124.842571,397.5055671,76.80689397,99.54246074,15.16161337,18.7843256,80.21050141,86.1651847,125.8513152,24.83184529,37.93351117,40.99954302,43.92690348,128.1044473,42.11207262,100.6070362,74.40159519,41.00584483,76.31002382,40.72085327,76.56494379,37.45323373,125.6353094,122.3944624,79.9416568,41.26514218,8.128439428,80.96440923,37.06309625
155.4208023,124.4050164,396.7111024,76.83436257,99.67498753,15.11279319,18.78845648,80.14457067,86.02780979,125.3212898,24.7701216,37.92450225,40.94966673,43.98768883,127.7179655,42.11092779,100.5470815,74.43922146,40.85876302,76.28798959,40.70504069,76.31878756,37.44462752,125.6474076,122.4156897,79.92841554,41.27054209,8.136171012,80.84411198,37.03689095
154.8369578,124.4713425,396.7041537,76.81650488,99.72409337,15.08493609,18.74994714,80.14200888,85.75629009,125.0314404,24.77719223,37.95731834,40.88290658,44.00910678,127.4232883,42.13059863,100.3401902,74.36383353,40.9440232,76.06520452,40.71796317,76.0060008,37.45624053,125.6355255,122.1516432,80.08005418,41.36362195,8.149334917,80.92335284,36.92328499
154.4439674,124.6206014,397.1807967,76.56743324,99.5535987,15.10264232,18.75373479,80.29347673,85.83993149,125.0559662,24.76040008,37.85208516,40.87715024,43.96746415,127.4597057,42.09855262,100.4075033,74.36986848,41.05315076,76.11501335,40.768755,76.09419954,37.4894283,125.6713713,121.9946444,80.16177393,41.39420773,8.149479168,81.03403084,36.93118975
154.3259694,124.7639656,396.3537271,76.52061968,99.68824293,15.16569034,18.73262809,80.35347552,85.7485347,125.1140049,24.76104078,37.95943578,40.80273664,43.98110828,127.6238314,42.0856247,100.4376058,74.24318729,41.04903691,76.21292736,40.76908379,76.16382258,37.4904449,125.7441265,121.8452799,80.38416093,41.33914547,8.169404623,80.90365851,36.99281262
154.3255704,125.0418478,397.1354191,76.60470793,99.50268735,15.20942769,18.95682501,80.35632926,85.74416467,125.2536672,24.85737951,37.98914494,40.66203467,43.78923955,127.4980905,42.15359521,100.6158292,74.26301558,41.08896726,75.95376175,40.6845934,76.09758821,37.48740891,125.5053893,121.7950152,80.22919147,41.32599859,8.182549417,80.68905608,36.97026962
154.2967329,125.3043915,397.1804632,76.79543682,99.45731876,15.19872639,18.86992196,80.24242209,85.74511049,125.4904815,24.91287263,38.00172039,40.58400368,43.75967601,127.3643335,42.21822613,100.6060084,74.34115074,41.04969878,75.85347521,40.67078551,76.12104643,37.447072,125.379568,121.7487799,80.0824176,41.33494228,8.187991063,80.53214438,36.967041
154.0443325,125.1491919,396.3330554,76.8563519,99.29564215,15.29409163,18.88939033,80.36925367,85.72713932,125.5661534,24.8152981,38.03745766,40.55581116,43.79986895,127.4034137,42.25892635,100.6828834,74.34794314,41.09575941,75.94705809,40.71440765,76.07254946,37.41683151,125.5076219,121.5437135,80.73438627,41.32366186,8.187300118,80.50501565,37.00288496
153.9053808,124.8504507,395.7234853,76.83564041,99.22886465,15.30518227,18.92953855,80.34512002,85.8781504,125.9250371,24.66386296,37.9081141,40.52738102,43.82741423,127.4494665,42.3026338,100.7561214,74.2426915,41.23881799,75.97240201,40.71976167,76.10691884,37.44396293,125.5321945,121.5676135,80.03025007,41.32661038,8.183022109,80.58250578,37.1566962
153.5215431,124.7790874,396.0198565,76.77555236,99.1612743,15.32030638,18.95546821,80.38900832,86.06793764,126.0340889,24.66540529,37.77314735,40.38598938,43.83361524,127.5446828,42.22238439,100.4823939,74.40866142,41.22901099,75.99925718,40.73355404,76.04032844,37.44058972,125.5827924,121.6078449,79.84531297,41.33760657,8.190235295,80.71046937,37.1840697
153.6617982,124.8562365,395.8445133,76.71394174,99.17468696,15.34759049,18.97952737,80.64340266,86.1117462,126.2410892,24.58546125,37.71811614,40.36976696,43.7598809,127.939328,42.15781214,100.4429466,74.45413245,41.11363971,76.18818106,40.68000369,75.95372905,37.48751807,125.2730174,121.8054419,79.85373354,41.29390395,8.19414805,80.93728401,37.21921704
153.6775338,124.858517,396.5666243,76.57946454,98.88720008,15.34921342,19.00865358,80.50134027,86.06888451,126.1863403,24.58362441,37.69167094,40.40419775,43.64710648,128.2704943,42.09321984,100.2421316,74.43636017,40.96284378,76.27584252,40.67157438,76.00877655,37.52388146,125.0826765,121.6208203,79.86015755,41.2267511,8.195940421,80.91125948,37.23574939
153.6762834,124.730815,395.9697862,76.63104467,98.97194367,15.33546708,19.02746081,80.49803422,86.23549413,125.8860123,24.58914378,37.63266038,40.41829567,43.60180528,128.2501399,42.06184241,100.3240042,74.4234367,40.93633573,76.25828303,40.60385012,75.98252318,37.56946169,125.2340075,121.3524717,79.95784553,41.29180961,8.191971321,80.89022048,37.22432216
153.1541892,124.5812198,394.6891135,76.83069466,98.99035404,15.32610915,19.03615958,80.57315655,86.47145439,125.8005489,24.61625263,37.61703268,40.40043551,43.61018487,127.6642273,42.00398465,100.3231023,74.3455369,40.90332411,75.93322991,40.46936985,75.87027739,37.59050686,124.9294676,121.1699712,80.07734149,41.26661206,8.183186374,80.95192519,37.23407427
152.9567921,124.6421975,394.6705168,76.79607876,98.74804117,15.35150627,19.04668689,80.57026715,86.50866484,125.5465709,24.63863824,37.56712407,40.39951325,43.69036928,127.6250662,42.05200534,100.3735427,74.41368123,40.8498896,76.00501144,40.51272751,75.9958659,37.65462986,124.6105725,120.7301614,80.10855516,41.30388724,8.154091859,81.23109657,37.17676451
153.3306145,124.5469576,395.2838398,76.97129136,98.4482094,15.38474427,18.98442786,80.53571693,86.58345847,125.7081849,24.67104047,37.54951298,40.48524295,43.7362136,127.7655001,41.97308901,100.338824,74.63582785,40.8369862,76.29754323,40.54182495,76.06564719,37.76321477,124.7573643,120.6990653,80.1936612,41.35000392,8.145801883,81.41839589,37.24317789
153.3037224,124.4126178,397.1807957,77.01223348,98.45302826,15.36782484,18.97159951,80.37133923,86.54082051,125.8894741,24.67296702,37.60291246,40.35264468,43.703025,127.5396477,41.97896978,100.4502547,74.87209354,40.91424027,76.38073022,40.41846365,75.8935014,37.8492566,124.6228776,120.4938065,79.92863148,41.3344489,8.145607421,81.28925782,37.34990108
153.532207,124.2259922,397.0235483,77.09469929,98.55432543,15.35737173,19.01057055,80.23736544,86.55765893,126.0756453,24.70305868,37.60980101,40.37038306,43.77085599,127.352569,42.04478465,100.6741179,74.92601103,41.00875826,76.21420413,40.46850428,75.84173094,37.81043557,124.7551087,120.2509175,79.75642369,41.24436074,8.128921221,80.98888912,37.41352188
153.2857057,124.477529,395.9517305,77.48685247,98.73911786,15.37608635,19.08406681,80.38451348,86.6036766,125.9411411,24.69797967,37.63117346,40.42443687,43.77914201,127.5609045,42.02221394,100.5103562,74.82739135,40.99596254,75.96972607,40.4453483,75.76529344,37.80047167,124.8118808,120.2262631,79.59033351,41.31034736,8.126085361,80.93536933,37.40201789
153.3684228,124.4991218,396.3917506,77.48225676,99.04444526,15.34129235,19.13454987,80.43999924,86.59236877,125.7469473,24.61554829,37.73389943,40.38196626,43.82378749,127.8148324,41.98019773,100.2625998,74.85686998,41.11507354,75.65174971,40.29357101,75.54346104,37.80406418,125.4875498,120.2486054,79.55075243,41.27199734,8.123655118,80.95428593,37.5597276
153.7110781,124.6334614,395.5960414,77.38850303,99.00734515,15.38176692,19.09660581,80.42286048,86.64931906,125.8456863,24.565445,37.52141503,40.4108553,43.77267467,127.6151244,41.91319736,100.3625082,74.91952281,41.2046189,75.5424532,40.35873304,75.62779591,37.84541427,126.0387932,120.4509407,79.37748604,41.21829567,8.151497656,80.85912189,37.60323934
153.4016907,124.8830909,395.6429665,77.392227,99.13852497,15.40855438,19.09046334,80.52288103,86.72348123,126.0899884,24.60219274,37.49380416,40.43031268,43.72719923,127.7812066,41.90242137,100.5377938,74.99407516,41.29433153,75.40460812,40.35715408,75.72051256,37.82866727,125.8851164,120.5038551,79.27883867,41.03144794,8.161953332,81.03090903,37.55585995
153.2312491,125.0098716,396.5564082,77.36181667,99.355384,15.37449304,19.07806243,80.60979892,86.59750777,126.0004551,24.56291092,37.43087083,40.38419133,43.79518259,127.6031118,41.84842622,100.3701568,75.32525257,41.34704101,75.44768666,40.4418022,75.74311152,37.88428601,125.9566719,120.5239417,79.33120824,40.97155476,8.175347117,80.9463968,37.52573256
153.0316016,125.2233176,397.8917003,77.07956292,99.11189801,15.3669171,19.09624433,80.47224086,86.48736842,125.9024141,24.55459949,37.40544571,40.49623848,43.81259776,127.7607492,41.81668717,100.4287859,75.30367675,41.36317645,75.43490241,40.42575218,75.56021059,37.82684945,126.0548115,120.6482924,79.4086302,40.98354582,8.173326649,80.74220734,37.54018508
152.9290058,124.9791664,397.2789563,76.97776248,99.35389466,15.34869366,19.11409602,80.45850707,86.37947394,125.7341815,24.5957024,37.33306279,40.74805385,43.76105102,127.5742074,41.81341645,100.4153312,75.34312631,41.46217537,75.45827627,40.42963094,75.65974987,37.75224448,126.0876552,120.7429608,79.38393448,41.00678075,8.171032513,80.76605896,37.54433057
152.6991604,125.0677601,396.7524917,77.02706734,99.44039526,15.34507366,19.05051788,80.46975868,86.229725,125.6676005,24.56762706,37.35233791,40.77772859,43.78147806,127.4196832,41.80384712,100.6882015,75.43488651,41.41037741,75.49495496,40.2924886,75.73732109,37.65767642,126.1230063,121.1544983,79.33051443,41.03699515,8.157005393,80.62603708,37.50925039
152.6727441,125.0518237,396.926726,76.68479332,99.55403354,15.31010604,19.03512158,80.5146279,86.31186196,125.6666197,24.54625633,37.40459218,40.72438056,43.8016228,127.5448036,41.8099559,100.44911,75.50709399,41.4490574,75.32953878,40.17375529,75.75761456,37.5963976,126.4067244,121.3214984,79.20351213,41.0197609,8.165528163,80.79989295,37.54064669
